utc_datetime,duration,cost,value
2025-02-22T17:15:00,900,13.56,0.114
2025-02-22T17:30:00,900,14.28,0.12
2025-02-22T17:45:00,900,35.22,0.296
2025-02-22T18:00:00,900,35.81,0.301
2025-02-22T18:15:00,900,14.16,0.119
2025-02-22T18:30:00,900,15.58,0.131
2025-02-22T18:45:00,900,16.18,0.136
2025-02-22T19:00:00,900,14.04,0.118
2025-02-22T19:15:00,900,17.13,0.144
2025-02-22T19:30:00,900,17.96,0.151
2025-02-22T19:45:00,900,21.89,0.184
2025-02-22T20:00:00,900,19.75,0.166
2025-02-22T20:15:00,900,19.51,0.164
2025-02-22T20:30:00,900,19.15,0.161
2025-02-22T20:45:00,900,23.32,0.196
2025-02-22T21:00:00,900,22.49,0.189
2025-02-22T21:15:00,900,22.01,0.185
2025-02-22T21:30:00,900,20.82,0.175
2025-02-22T21:45:00,900,21.89,0.184
2025-02-22T22:00:00,900,20.11,0.169
2025-02-22T22:15:00,900,25.34,0.213
2025-02-22T22:30:00,900,31.65,0.266
2025-02-22T22:45:00,900,33.67,0.283
2025-02-22T23:00:00,900,30.46,0.256
2025-02-22T23:15:00,900,27.72,0.233
2025-02-22T23:30:00,900,28.08,0.236
2025-02-22T23:45:00,900,31.65,0.266
2025-02-23T00:00:00,900,30.94,0.26
2025-02-23T00:15:00,900,28.79,0.242
2025-02-23T00:30:00,900,29.27,0.246
2025-02-23T00:45:00,900,30.46,0.256
2025-02-23T01:00:00,900,34.27,0.288
2025-02-23T01:15:00,900,31.05,0.261
2025-02-23T01:30:00,900,54.14,0.455
2025-02-23T01:45:00,900,44.14,0.371
2025-02-23T02:00:00,900,36.77,0.309
2025-02-23T02:15:00,900,32.48,0.273
2025-02-23T02:30:00,900,30.46,0.256
2025-02-23T02:45:00,900,31.53,0.265
2025-02-23T03:00:00,900,33.55,0.282
2025-02-23T03:15:00,900,30.22,0.254
2025-02-23T03:30:00,900,32.01,0.269
2025-02-23T03:45:00,900,35.58,0.299
2025-02-23T04:00:00,900,24.15,0.203
2025-02-23T04:15:00,900,21.06,0.177
2025-02-23T04:30:00,900,18.68,0.157
2025-02-23T04:45:00,900,52.95,0.445
2025-02-23T05:00:00,900,17.73,0.149
2025-02-23T05:15:00,900,12.13,0.102
2025-02-23T05:30:00,900,12.97,0.109
2025-02-23T05:45:00,900,14.99,0.126
2025-02-23T06:00:00,900,15.11,0.127
2025-02-23T06:15:00,900,15.11,0.127
2025-02-23T06:30:00,900,17.13,0.144
2025-02-23T06:45:00,900,14.75,0.124
2025-02-23T07:00:00,900,16.89,0.142
2025-02-23T12:15:00,900,90.32,0.759
2025-02-23T12:30:00,900,30.94,0.26
2025-02-23T12:45:00,900,85.44,0.718
2025-02-23T13:00:00,900,76.63,0.644
2025-02-23T13:15:00,900,94.48,0.794
2025-02-23T13:30:00,900,92.58,0.778
2025-02-23T13:45:00,900,102.81,0.864
2025-02-23T14:00:00,900,94.96,0.798
2025-02-23T14:15:00,900,95.2,0.8
2025-02-23T14:30:00,900,94.96,0.798
2025-02-23T14:45:00,900,104.48,0.878
2025-02-23T15:00:00,900,95.79,0.805
2025-02-23T15:15:00,900,95.2,0.8
2025-02-23T15:30:00,900,96.62,0.812
2025-02-23T15:45:00,900,48.31,0.406
2025-02-23T16:00:00,900,90.55,0.761
2025-02-23T16:15:00,900,26.06,0.219
2025-02-23T16:30:00,900,52.47,0.441
2025-02-23T16:45:00,900,14.51,0.122
2025-02-23T17:00:00,900,13.2,0.111
2025-02-23T17:15:00,900,17.73,0.149
2025-02-23T17:30:00,900,21.06,0.177
2025-02-23T17:45:00,900,17.96,0.151
2025-02-23T18:00:00,900,16.3,0.137
2025-02-23T18:15:00,900,25.22,0.212
2025-02-23T18:30:00,900,25.58,0.215
2025-02-23T18:45:00,900,29.27,0.246
2025-02-23T19:00:00,900,26.41,0.222
2025-02-23T19:15:00,900,25.94,0.218
2025-02-23T19:30:00,900,25.58,0.215
2025-02-23T19:45:00,900,29.27,0.246
2025-02-23T20:00:00,900,11.9,0.1
2025-02-23T20:15:00,900,16.3,0.137
2025-02-23T20:30:00,900,12.85,0.108
2025-02-23T20:45:00,900,11.54,0.097
2025-02-23T21:00:00,900,10.82,0.091
2025-02-23T21:15:00,900,10.94,0.092
2025-02-23T21:30:00,900,10.59,0.089
2025-02-23T21:45:00,900,11.42,0.096
2025-02-23T22:00:00,900,19.99,0.168
2025-02-23T22:15:00,900,28.67,0.241
2025-02-23T22:30:00,900,26.18,0.22
2025-02-23T22:45:00,900,25.1,0.211
2025-02-23T23:00:00,900,27.48,0.231
2025-02-23T23:15:00,900,25.22,0.212
2025-02-23T23:30:00,900,21.3,0.179
2025-02-23T23:45:00,900,22.13,0.186
2025-02-24T00:00:00,900,30.34,0.255
2025-02-24T00:15:00,900,29.63,0.249
2025-02-24T00:30:00,900,23.56,0.198
2025-02-24T00:45:00,900,21.18,0.178
2025-02-24T01:00:00,900,21.06,0.177
2025-02-24T01:15:00,900,22.01,0.185
2025-02-24T01:30:00,900,18.08,0.152
2025-02-24T01:45:00,900,21.77,0.183
2025-02-24T02:00:00,900,23.08,0.194
2025-02-24T02:15:00,900,22.49,0.189
2025-02-24T02:30:00,900,17.01,0.143
2025-02-24T02:45:00,900,26.41,0.222
2025-02-24T03:00:00,900,26.89,0.226
2025-02-24T03:15:00,900,29.63,0.249
2025-02-24T03:30:00,900,23.08,0.194
2025-02-24T03:45:00,900,16.18,0.136
2025-02-24T04:00:00,900,12.49,0.105
2025-02-24T04:15:00,900,14.04,0.118
2025-02-24T04:30:00,900,14.87,0.125
2025-02-24T04:45:00,900,11.42,0.096
2025-02-24T05:00:00,900,10.94,0.092
2025-02-24T05:15:00,900,9.87,0.083
2025-02-24T05:30:00,900,16.77,0.141
2025-02-24T05:45:00,900,15.82,0.133
2025-02-24T06:00:00,900,11.78,0.099
2025-02-24T06:15:00,900,10.11,0.085
2025-02-24T06:30:00,900,11.66,0.098
2025-02-24T06:45:00,900,11.42,0.096
2025-02-24T07:00:00,900,10.23,0.086
2025-02-24T07:15:00,900,11.9,0.1
2025-02-24T07:30:00,900,13.56,0.114
2025-02-24T07:45:00,900,15.7,0.132
2025-02-24T08:00:00,900,12.37,0.104
2025-02-24T08:15:00,900,15.23,0.128
2025-02-24T08:30:00,900,15.58,0.131
2025-02-24T08:45:00,900,14.87,0.125
2025-02-24T09:00:00,900,13.92,0.117
2025-02-24T09:15:00,900,12.13,0.102
2025-02-24T09:30:00,900,10.23,0.086
2025-02-24T09:45:00,900,10.47,0.088
2025-02-24T10:00:00,900,11.54,0.097
2025-02-24T10:15:00,900,10.11,0.085
2025-02-24T10:30:00,900,10.47,0.088
2025-02-24T10:45:00,900,21.89,0.184
2025-02-24T11:00:00,900,87.82,0.738
2025-02-24T11:15:00,900,89.6,0.753
2025-02-24T11:30:00,900,35.34,0.297
2025-02-24T11:45:00,900,82.22,0.691
2025-02-24T12:00:00,900,88.41,0.743
2025-02-24T12:15:00,900,33.55,0.282
2025-02-24T12:30:00,900,72.7,0.611
2025-02-24T12:45:00,900,87.94,0.739
2025-02-24T13:00:00,900,101.62,0.854
2025-02-24T13:15:00,900,114.71,0.964
2025-02-24T13:30:00,900,103.05,0.866
2025-02-24T13:45:00,900,100.19,0.842
2025-02-24T14:00:00,900,104.24,0.876
2025-02-24T14:15:00,900,104.0,0.874
2025-02-24T14:30:00,900,83.53,0.702
2025-02-24T14:45:00,900,73.89,0.621
2025-02-24T15:00:00,900,21.18,0.178
2025-02-24T15:15:00,900,54.5,0.458
2025-02-24T15:30:00,900,96.62,0.812
2025-02-24T15:45:00,900,102.57,0.862
2025-02-24T16:00:00,900,55.21,0.464
2025-02-24T16:15:00,900,17.85,0.15
2025-02-24T16:30:00,900,18.2,0.153
2025-02-24T16:45:00,900,14.63,0.123
2025-02-24T17:00:00,900,15.58,0.131
2025-02-24T17:15:00,900,54.38,0.457
2025-02-24T17:30:00,900,64.73,0.544
2025-02-24T17:45:00,900,30.1,0.253
2025-02-24T18:00:00,900,17.73,0.149
2025-02-24T18:15:00,900,16.77,0.141
2025-02-24T18:30:00,900,15.82,0.133
2025-02-24T18:45:00,900,17.49,0.147
2025-02-24T19:00:00,900,15.23,0.128
2025-02-24T19:15:00,900,44.86,0.377
2025-02-24T19:30:00,900,28.2,0.237
2025-02-24T19:45:00,900,55.81,0.469
2025-02-24T20:00:00,900,23.0,0.144
2025-02-24T20:15:00,900,22.21,0.139
2025-02-24T20:30:00,900,22.84,0.143
2025-02-24T20:45:00,900,25.08,0.157
2025-02-24T21:00:00,900,23.96,0.15
2025-02-24T21:15:00,900,24.76,0.155
2025-02-24T21:30:00,900,23.32,0.146
2025-02-24T21:45:00,900,24.44,0.153
2025-02-24T22:00:00,900,31.29,0.156
2025-02-24T22:15:00,900,27.68,0.138
2025-02-24T22:30:00,900,26.47,0.132
2025-02-24T22:45:00,900,27.28,0.136
2025-02-24T23:00:00,900,33.49,0.167
2025-02-24T23:15:00,900,45.33,0.226
2025-02-24T23:30:00,900,49.54,0.247
2025-02-24T23:45:00,900,51.75,0.258
2025-02-25T00:00:00,900,50.74,0.253
2025-02-25T00:15:00,900,52.95,0.264
2025-02-25T00:30:00,900,70.2,0.35
2025-02-25T00:45:00,900,84.44,0.421
2025-02-25T01:00:00,900,68.4,0.341
2025-02-25T01:15:00,900,91.87,0.458
2025-02-25T01:30:00,900,65.39,0.326
2025-02-25T01:45:00,900,32.89,0.164
2025-02-25T02:00:00,900,21.06,0.177
2025-02-25T02:15:00,900,24.51,0.206
2025-02-25T02:30:00,900,30.1,0.253
2025-02-25T02:45:00,900,31.53,0.265
2025-02-25T03:00:00,900,29.63,0.249
2025-02-25T03:15:00,900,30.46,0.256
2025-02-25T03:30:00,900,32.96,0.277
2025-02-25T03:45:00,900,27.96,0.235
2025-02-25T04:00:00,900,21.06,0.177
2025-02-25T04:15:00,900,19.04,0.16
2025-02-25T04:30:00,900,15.82,0.133
2025-02-25T04:45:00,900,14.28,0.12
2025-02-25T05:00:00,900,13.8,0.116
2025-02-25T05:15:00,900,14.87,0.125
2025-02-25T05:30:00,900,16.66,0.14
2025-02-25T05:45:00,900,16.54,0.139
2025-02-25T06:00:00,900,12.97,0.109
2025-02-25T06:15:00,900,11.9,0.1
2025-02-25T06:30:00,900,12.25,0.103
2025-02-25T06:45:00,900,20.34,0.171
2025-02-25T07:00:00,900,16.66,0.14
2025-02-25T07:15:00,900,14.51,0.122
2025-02-25T07:30:00,900,16.06,0.135
2025-02-25T07:45:00,900,18.2,0.153
2025-02-25T08:00:00,900,13.8,0.116
2025-02-25T08:15:00,900,11.42,0.096
2025-02-25T08:30:00,900,11.3,0.095
2025-02-25T08:45:00,900,10.94,0.092
2025-02-25T09:00:00,900,13.68,0.115
2025-02-25T09:15:00,900,11.18,0.094
2025-02-25T09:30:00,900,12.25,0.103
2025-02-25T09:45:00,900,16.77,0.141
2025-02-25T10:00:00,900,18.44,0.155
2025-02-25T10:15:00,900,17.25,0.145
2025-02-25T10:30:00,900,15.11,0.127
2025-02-25T10:45:00,900,12.97,0.109
2025-02-25T11:00:00,900,10.82,0.091
2025-02-25T11:15:00,900,14.04,0.118
2025-02-25T11:30:00,900,16.77,0.141
2025-02-25T11:45:00,900,11.78,0.099
2025-02-25T12:00:00,900,14.04,0.118
2025-02-25T12:15:00,900,15.35,0.129
2025-02-25T12:30:00,900,78.18,0.657
2025-02-25T12:45:00,900,89.6,0.753
2025-02-25T13:00:00,900,127.09,1.068
2025-02-25T13:15:00,900,136.73,1.149
2025-02-25T13:30:00,900,105.91,0.89
2025-02-25T13:45:00,900,98.88,0.831
2025-02-25T14:00:00,900,94.6,0.795
2025-02-25T14:15:00,900,93.53,0.786
2025-02-25T14:30:00,900,95.55,0.803
2025-02-25T14:45:00,900,75.92,0.638
2025-02-25T15:00:00,900,39.03,0.328
2025-02-25T15:15:00,900,30.82,0.259
2025-02-25T15:30:00,900,13.92,0.117
2025-02-25T15:45:00,900,22.49,0.189
2025-02-25T16:00:00,900,19.99,0.168
2025-02-25T16:15:00,900,29.51,0.248
2025-02-25T16:30:00,900,17.61,0.148
2025-02-25T16:45:00,900,45.57,0.383
2025-02-25T17:00:00,900,22.37,0.188
2025-02-25T17:15:00,900,104.6,0.879
2025-02-25T17:30:00,900,105.55,0.887
2025-02-25T17:45:00,900,127.21,1.069
2025-02-25T18:00:00,900,116.62,0.98
2025-02-25T18:15:00,900,74.25,0.624
2025-02-25T18:30:00,900,40.34,0.339
2025-02-25T18:45:00,900,17.25,0.145
2025-02-25T19:00:00,900,19.51,0.164
2025-02-25T19:15:00,900,18.08,0.152
2025-02-25T19:30:00,900,17.01,0.143
2025-02-25T19:45:00,900,19.27,0.162
2025-02-25T20:00:00,900,28.12,0.176
2025-02-25T20:15:00,900,25.88,0.162
2025-02-25T20:30:00,900,26.04,0.163
2025-02-25T20:45:00,900,26.36,0.165
2025-02-25T21:00:00,900,26.04,0.163
2025-02-25T21:15:00,900,28.12,0.176
2025-02-25T21:30:00,900,25.24,0.158
2025-02-25T21:45:00,900,25.24,0.158
2025-02-25T22:00:00,900,34.5,0.172
2025-02-25T22:15:00,900,36.3,0.181
2025-02-25T22:30:00,900,29.88,0.149
2025-02-25T22:45:00,900,27.68,0.138
2025-02-25T23:00:00,900,29.28,0.146
2025-02-25T23:15:00,900,33.49,0.167
2025-02-25T23:30:00,900,133.99,0.668
2025-02-25T23:45:00,900,82.64,0.412
2025-02-26T00:00:00,900,35.9,0.179
2025-02-26T00:15:00,900,40.51,0.202
2025-02-26T00:30:00,900,94.87,0.473
2025-02-26T00:45:00,900,96.48,0.481
2025-02-26T01:00:00,900,74.61,0.372
2025-02-26T01:15:00,900,40.31,0.201
2025-02-26T01:30:00,900,51.15,0.255
2025-02-26T01:45:00,900,56.36,0.281
2025-02-26T02:00:00,900,29.98,0.252
2025-02-26T02:15:00,900,25.82,0.217
2025-02-26T02:30:00,900,25.22,0.212
2025-02-26T02:45:00,900,26.29,0.221
2025-02-26T03:00:00,900,22.96,0.193
2025-02-26T03:15:00,900,24.15,0.203
2025-02-26T03:30:00,900,24.63,0.207
2025-02-26T03:45:00,900,29.63,0.249
2025-02-26T04:00:00,900,23.08,0.194
2025-02-26T04:15:00,900,17.73,0.149
2025-02-26T04:30:00,900,14.87,0.125
2025-02-26T04:45:00,900,36.05,0.303
2025-02-26T05:00:00,900,16.3,0.137
2025-02-26T05:15:00,900,13.09,0.11
2025-02-26T05:30:00,900,14.28,0.12
2025-02-26T05:45:00,900,16.06,0.135
2025-02-26T06:00:00,900,17.73,0.149
2025-02-26T06:15:00,900,14.04,0.118
2025-02-26T06:30:00,900,13.92,0.117
2025-02-26T06:45:00,900,13.68,0.115
2025-02-26T07:00:00,900,14.04,0.118
2025-02-26T07:15:00,900,15.23,0.128
2025-02-26T07:30:00,900,13.32,0.112
2025-02-26T07:45:00,900,12.73,0.107
2025-02-26T08:00:00,900,15.58,0.131
2025-02-26T08:15:00,900,17.96,0.151
2025-02-26T08:30:00,900,14.39,0.121
2025-02-26T08:45:00,900,40.69,0.342
2025-02-26T09:00:00,900,85.56,0.719
2025-02-26T09:15:00,900,30.1,0.253
2025-02-26T09:30:00,900,86.39,0.726
2025-02-26T09:45:00,900,86.15,0.724
2025-02-26T10:00:00,900,86.15,0.724
2025-02-26T10:15:00,900,81.51,0.685
2025-02-26T10:30:00,900,67.35,0.566
2025-02-26T10:45:00,900,93.29,0.784
2025-02-26T11:00:00,900,47.83,0.402
2025-02-26T11:15:00,900,75.2,0.632
2025-02-26T11:30:00,900,54.62,0.459
2025-02-26T11:45:00,900,19.63,0.165
2025-02-26T12:00:00,900,15.23,0.128
2025-02-26T12:15:00,900,15.47,0.13
2025-02-26T12:30:00,900,26.06,0.219
2025-02-26T12:45:00,900,35.22,0.296
2025-02-26T13:00:00,900,61.52,0.517
2025-02-26T13:15:00,900,36.77,0.309
2025-02-26T13:30:00,900,29.03,0.244
2025-02-26T13:45:00,900,27.84,0.234
2025-02-26T14:00:00,900,32.36,0.272
2025-02-26T14:15:00,900,25.82,0.217
2025-02-26T14:30:00,900,24.51,0.206
2025-02-26T14:45:00,900,22.01,0.185
2025-02-26T15:00:00,900,19.87,0.167
2025-02-26T15:15:00,900,34.86,0.293
2025-02-26T15:30:00,900,94.48,0.794
2025-02-26T15:45:00,900,41.41,0.348
2025-02-26T16:00:00,900,38.19,0.321
2025-02-26T16:15:00,900,80.08,0.673
2025-02-26T16:30:00,900,24.99,0.21
2025-02-26T16:45:00,900,46.64,0.392
2025-02-26T17:00:00,900,47.36,0.398
2025-02-26T17:15:00,900,65.68,0.552
2025-02-26T17:30:00,900,110.43,0.928
2025-02-26T17:45:00,900,89.36,0.751
2025-02-26T18:00:00,900,86.15,0.724
2025-02-26T18:15:00,900,43.55,0.366
2025-02-26T18:30:00,900,66.16,0.556
2025-02-26T18:45:00,900,25.7,0.216
2025-02-26T19:00:00,900,19.27,0.162
2025-02-26T19:15:00,900,17.61,0.148
2025-02-26T19:30:00,900,21.3,0.179
2025-02-26T19:45:00,900,19.51,0.164
2025-02-26T20:00:00,900,23.96,0.15
2025-02-26T20:15:00,900,26.52,0.166
2025-02-26T20:30:00,900,29.88,0.187
2025-02-26T20:45:00,900,27.64,0.173
2025-02-26T21:00:00,900,25.4,0.159
2025-02-26T21:15:00,900,25.08,0.157
2025-02-26T21:30:00,900,23.8,0.149
2025-02-26T21:45:00,900,29.4,0.184
2025-02-26T22:00:00,900,32.69,0.163
2025-02-26T22:15:00,900,29.28,0.146
2025-02-26T22:30:00,900,28.48,0.142
2025-02-26T22:45:00,900,35.3,0.176
2025-02-26T23:00:00,900,41.92,0.209
2025-02-26T23:15:00,900,60.77,0.303
2025-02-26T23:30:00,900,60.77,0.303
2025-02-26T23:45:00,900,55.16,0.275
2025-02-27T00:00:00,900,76.22,0.38
2025-02-27T00:15:00,900,69.8,0.348
2025-02-27T00:30:00,900,58.77,0.293
2025-02-27T00:45:00,900,74.21,0.37
2025-02-27T01:00:00,900,41.92,0.209
2025-02-27T01:15:00,900,37.3,0.186
2025-02-27T01:30:00,900,54.56,0.272
2025-02-27T01:45:00,900,63.58,0.317
2025-02-27T02:00:00,900,44.5,0.374
2025-02-27T02:15:00,900,42.0,0.353
2025-02-27T02:30:00,900,41.88,0.352
2025-02-27T02:45:00,900,48.19,0.405
2025-02-27T03:00:00,900,108.4,0.911
2025-02-27T03:15:00,900,111.14,0.934
2025-02-27T03:30:00,900,97.34,0.818
2025-02-27T03:45:00,900,72.35,0.608
2025-02-27T04:00:00,900,17.73,0.149
2025-02-27T04:15:00,900,14.87,0.125
2025-02-27T04:30:00,900,10.94,0.092
2025-02-27T04:45:00,900,10.82,0.091
2025-02-27T05:00:00,900,10.35,0.087
2025-02-27T05:15:00,900,11.78,0.099
2025-02-27T05:30:00,900,11.54,0.097
2025-02-27T05:45:00,900,12.73,0.107
2025-02-27T06:00:00,900,11.54,0.097
2025-02-27T06:15:00,900,9.87,0.083
2025-02-27T06:30:00,900,13.2,0.111
2025-02-27T06:45:00,900,12.97,0.109
2025-02-27T07:00:00,900,13.44,0.113
2025-02-27T07:15:00,900,49.02,0.412
2025-02-27T07:30:00,900,43.43,0.365
2025-02-27T07:45:00,900,46.76,0.393
2025-02-27T08:00:00,900,21.42,0.18
2025-02-27T08:15:00,900,12.73,0.107
2025-02-27T08:30:00,900,13.09,0.11
2025-02-27T08:45:00,900,16.3,0.137
2025-02-27T09:00:00,900,17.37,0.146
2025-02-27T09:15:00,900,19.04,0.16
2025-02-27T09:30:00,900,14.87,0.125
2025-02-27T09:45:00,900,19.63,0.165
2025-02-27T10:00:00,900,18.8,0.158
2025-02-27T10:15:00,900,9.87,0.083
2025-02-27T10:30:00,900,13.56,0.114
2025-02-27T10:45:00,900,15.82,0.133
2025-02-27T11:00:00,900,17.25,0.145
2025-02-27T11:15:00,900,13.44,0.113
2025-02-27T11:30:00,900,15.23,0.128
2025-02-27T11:45:00,900,17.25,0.145
2025-02-27T12:00:00,900,22.25,0.187
2025-02-27T12:15:00,900,14.51,0.122
2025-02-27T12:30:00,900,25.1,0.211
2025-02-27T12:45:00,900,29.03,0.244
2025-02-27T13:00:00,900,49.86,0.419
2025-02-27T13:15:00,900,51.88,0.436
2025-02-27T13:30:00,900,34.15,0.287
2025-02-27T13:45:00,900,28.32,0.238
2025-02-27T14:00:00,900,30.58,0.257
2025-02-27T14:15:00,900,27.72,0.233
2025-02-27T14:30:00,900,30.94,0.26
2025-02-27T14:45:00,900,19.27,0.162
2025-02-27T15:00:00,900,21.77,0.183
2025-02-27T15:15:00,900,43.55,0.366
2025-02-27T15:30:00,900,76.87,0.646
2025-02-27T15:45:00,900,26.29,0.221
2025-02-27T16:00:00,900,77.23,0.649
2025-02-27T16:15:00,900,20.7,0.174
2025-02-27T16:30:00,900,23.44,0.197
2025-02-27T16:45:00,900,28.79,0.242
2025-02-27T17:00:00,900,56.4,0.474
2025-02-27T17:15:00,900,18.68,0.157
2025-02-27T17:30:00,900,18.44,0.155
2025-02-27T17:45:00,900,19.75,0.166
2025-02-27T18:00:00,900,49.86,0.419
2025-02-27T18:15:00,900,43.91,0.369
2025-02-27T18:30:00,900,17.01,0.143
2025-02-27T18:45:00,900,21.53,0.181
2025-02-27T19:00:00,900,19.15,0.161
2025-02-27T19:15:00,900,17.25,0.145
2025-02-27T19:30:00,900,17.61,0.148
2025-02-27T19:45:00,900,20.34,0.171
2025-02-27T20:00:00,900,24.6,0.154
2025-02-27T20:15:00,900,23.8,0.149
2025-02-27T20:30:00,900,23.32,0.146
2025-02-27T20:45:00,900,25.4,0.159
2025-02-27T21:00:00,900,22.84,0.143
2025-02-27T21:15:00,900,23.8,0.149
2025-02-27T21:30:00,900,22.69,0.142
2025-02-27T21:45:00,900,23.96,0.15
2025-02-27T22:00:00,900,32.29,0.161
2025-02-27T22:15:00,900,31.29,0.156
2025-02-27T22:30:00,900,26.87,0.134
2025-02-27T22:45:00,900,29.08,0.145
2025-02-27T23:00:00,900,29.28,0.146
2025-02-27T23:15:00,900,29.28,0.146
2025-02-27T23:30:00,900,36.3,0.181
2025-02-27T23:45:00,900,38.91,0.194
2025-02-28T00:00:00,900,37.71,0.188
2025-02-28T00:15:00,900,45.93,0.229
2025-02-28T00:30:00,900,37.3,0.186
2025-02-28T00:45:00,900,35.3,0.176
2025-02-28T01:00:00,900,33.09,0.165
2025-02-28T01:15:00,900,30.08,0.15
2025-02-28T01:30:00,900,29.48,0.147
2025-02-28T01:45:00,900,28.48,0.142
2025-02-28T02:00:00,900,20.94,0.176
2025-02-28T02:15:00,900,28.56,0.24
2025-02-28T02:30:00,900,34.03,0.286
2025-02-28T02:45:00,900,32.36,0.272
2025-02-28T03:00:00,900,38.55,0.324
2025-02-28T03:15:00,900,39.5,0.332
2025-02-28T03:30:00,900,35.1,0.295
2025-02-28T03:45:00,900,52.95,0.445
2025-02-28T04:00:00,900,58.31,0.49
2025-02-28T04:15:00,900,30.34,0.255
2025-02-28T04:30:00,900,49.02,0.412
2025-02-28T04:45:00,900,41.65,0.35
2025-02-28T05:00:00,900,16.54,0.139
2025-02-28T05:15:00,900,16.77,0.141
2025-02-28T05:30:00,900,15.23,0.128
2025-02-28T05:45:00,900,13.2,0.111
2025-02-28T06:00:00,900,14.63,0.123
2025-02-28T06:15:00,900,15.23,0.128
2025-02-28T06:30:00,900,16.18,0.136
2025-02-28T06:45:00,900,14.39,0.121
2025-02-28T07:00:00,900,14.39,0.121
2025-02-28T07:15:00,900,16.66,0.14
2025-02-28T07:30:00,900,18.8,0.158
2025-02-28T07:45:00,900,14.39,0.121
2025-02-28T08:00:00,900,15.23,0.128
2025-02-28T08:15:00,900,34.86,0.293
2025-02-28T08:30:00,900,40.57,0.341
2025-02-28T08:45:00,900,27.01,0.227
2025-02-28T09:00:00,900,72.94,0.613
2025-02-28T09:15:00,900,26.29,0.221
2025-02-28T09:30:00,900,84.13,0.707
2025-02-28T09:45:00,900,36.05,0.303
2025-02-28T10:00:00,900,78.54,0.66
2025-02-28T10:15:00,900,45.1,0.379
2025-02-28T10:30:00,900,75.08,0.631
2025-02-28T10:45:00,900,55.45,0.466
2025-02-28T11:00:00,900,63.3,0.532
2025-02-28T11:15:00,900,49.86,0.419
2025-02-28T11:30:00,900,65.92,0.554
2025-02-28T11:45:00,900,49.38,0.415
2025-02-28T12:00:00,900,60.33,0.507
2025-02-28T12:15:00,900,37.48,0.315
2025-02-28T12:30:00,900,76.16,0.64
2025-02-28T12:45:00,900,90.79,0.763
2025-02-28T13:00:00,900,93.17,0.783
2025-02-28T13:15:00,900,105.67,0.888
2025-02-28T13:30:00,900,125.9,1.058
2025-02-28T13:45:00,900,102.81,0.864
2025-02-28T14:00:00,900,101.86,0.856
2025-02-28T14:15:00,900,106.5,0.895
2025-02-28T14:30:00,900,111.86,0.94
2025-02-28T14:45:00,900,90.44,0.76
2025-02-28T15:00:00,900,101.03,0.849
2025-02-28T15:15:00,900,43.55,0.366
2025-02-28T15:30:00,900,64.97,0.546
2025-02-28T15:45:00,900,28.08,0.236
2025-02-28T16:00:00,900,27.13,0.228
2025-02-28T16:15:00,900,21.3,0.179
2025-02-28T16:30:00,900,29.51,0.248
2025-02-28T16:45:00,900,121.85,1.024
2025-02-28T17:00:00,900,76.75,0.645
2025-02-28T17:15:00,900,39.27,0.33
2025-02-28T17:30:00,900,18.92,0.159
2025-02-28T17:45:00,900,16.54,0.139
2025-02-28T18:00:00,900,15.23,0.128
2025-02-28T18:15:00,900,15.47,0.13
2025-02-28T18:30:00,900,18.08,0.152
2025-02-28T18:45:00,900,15.94,0.134
2025-02-28T19:00:00,900,15.35,0.129
2025-02-28T19:15:00,900,17.61,0.148
2025-02-28T19:30:00,900,20.46,0.172
2025-02-28T19:45:00,900,17.49,0.147
2025-02-28T20:00:00,900,19.97,0.125
2025-02-28T20:15:00,900,20.29,0.127
2025-02-28T20:30:00,900,21.57,0.135
2025-02-28T20:45:00,900,27.64,0.173
2025-02-28T21:00:00,900,116.96,0.732
2025-02-28T21:15:00,900,60.08,0.376
2025-02-28T21:30:00,900,55.28,0.346
2025-02-28T21:45:00,900,43.62,0.273
2025-02-28T22:00:00,900,48.14,0.24
2025-02-28T22:15:00,900,43.72,0.218
2025-02-28T22:30:00,900,44.73,0.223
2025-02-28T22:45:00,900,50.14,0.25
2025-02-28T23:00:00,900,42.52,0.212
2025-02-28T23:15:00,900,33.29,0.166
2025-02-28T23:30:00,900,41.52,0.207
2025-02-28T23:45:00,900,50.54,0.252
2025-03-01T00:00:00,900,53.55,0.267
2025-03-01T00:15:00,900,46.53,0.232
2025-03-01T00:30:00,900,151.64,0.756
2025-03-01T00:45:00,900,104.1,0.519
2025-03-01T01:00:00,900,107.31,0.535
2025-03-01T01:15:00,900,127.57,0.636
2025-03-01T01:30:00,900,103.7,0.517
2025-03-01T01:45:00,900,48.34,0.241
2025-03-01T02:00:00,900,60.21,0.506
2025-03-01T02:15:00,900,62.11,0.522
2025-03-01T02:30:00,900,59.73,0.502
2025-03-01T02:45:00,900,61.99,0.521
2025-03-01T03:00:00,900,64.73,0.544
2025-03-01T03:15:00,900,66.28,0.557
2025-03-01T03:30:00,900,64.37,0.541
2025-03-01T03:45:00,900,103.53,0.87
2025-03-01T04:00:00,900,85.79,0.721
2025-03-01T04:15:00,900,58.19,0.489
2025-03-01T04:30:00,900,51.28,0.431
2025-03-01T04:45:00,900,70.09,0.589
2025-03-01T05:00:00,900,53.07,0.446
2025-03-01T05:15:00,900,49.38,0.415
2025-03-01T05:30:00,900,49.5,0.416
2025-03-01T05:45:00,900,49.98,0.42
2025-03-01T06:00:00,900,48.67,0.409
